Product,Price,Rating,Reviews,Link
"Acer Aspire 3D 15 SpatialLabs Edition Gaming Laptop Intel Core i5-13420H Processor (16GB/512GB/NVIDIA RTX2050/Win11Home) A3D15-71GM, 39.6 cm(15.6"") UHD 3840 x 2160 IPS Display, Obsidian Black, 2.32KG","₹1,49,990",3.6,39,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzY5MDQ2NTIyNTQ5MTY0OjE3NDMxMDA1NDA6c3BfYXRmX25leHQ6MzAwNDg3NTU5ODM4NTMyOjowOjo&url=%2FAcer-SpatialLabs-i5-13420H-Processor-A3D15-71GM%2Fdp%2FB0D8BPBZY1%2Fref%3Dsr_1_161_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.RErx3V9_NA726zYDfD19Q7yhPk-Ng2if4MtJtaXmINjGjHj071QN20LucGBJIEps.wIXtC-_nNF9SY9ibDYU2PAiWrS4lI3csUT4WTEC8PFc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100540%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-161-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP Pavilion Plus 14 AI-enhanced Laptop, Intel EVO Core Ultra 5 125H,14-inch (35.6 cm) 16GB, 512GB SSD, Intel Arc Graphics, WQXGA, 300 nits, 120Hz, 5MP IR Camera, (Win 11, MSO, Blue, 1.44 kg), ew1082TU","₹87,990",3.6,4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzY5MDQ2NTIyNTQ5MTY0OjE3NDMxMDA1NDA6c3BfYXRmX25leHQ6MzAwNDk4OTk1MDcyMTMyOjowOjo&url=%2FHP-Pavilion-AI-enhanced-Graphics-ew1082TU%2Fdp%2FB0D4TXZW5R%2Fref%3Dsr_1_162_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.RErx3V9_NA726zYDfD19Q7yhPk-Ng2if4MtJtaXmINjGjHj071QN20LucGBJIEps.wIXtC-_nNF9SY9ibDYU2PAiWrS4lI3csUT4WTEC8PFc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100540%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-162-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP Laptop 240 G9 (2024), Intel Core i7 12th Gen 1255U - (16GB/512GB SSD/Intel Iris Xe Graphics/Windows 11) Thin and Light Business Laptop/14 (35.56cm) FHD/Silver/1.47 kg/MS Office 2021","₹62,350",4.1,"1,080",https://www.amazon.in/HP-Laptop-240-Intel-1255U/dp/B08W3JY354/ref=sr_1_163?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.RErx3V9_NA726zYDfD19Q7yhPk-Ng2if4MtJtaXmINjGjHj071QN20LucGBJIEps.wIXtC-_nNF9SY9ibDYU2PAiWrS4lI3csUT4WTEC8PFc&dib_tag=se&keywords=laptop&qid=1743100540&sprefix=laptop%2Caps%2C274&sr=8-163&xpid=wA2qvawD06ogv
"HP 15s, AMD Ryzen 5 5500U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, HD Camera, Dual Speakers, eq2144AU","₹37,422",3.9,"18,445",https://www.amazon.in/HP-Anti-Glare-15-6-inch-Graphics-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_164?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.RErx3V9_NA726zYDfD19Q7yhPk-Ng2if4MtJtaXmINgdLUYfVFR-4ycdHOSNmRfdqBOPrb3jbLvJ4Mu4LeGfxb0GEldxzxFbbCBeRJAKfJw1z-KZ3wHyUr4pQ3b137fTrzBf_R_HPq8BiIHBTUUtyberpYXP9mV55iCfkxvkchbdGY7sYXekaUOwJQC8fjBR9QK6NopfYxCHrqH7Zrv-y6683Tno7YMZqo22HCtYU5Q.M-50VM8v3fxadiOHnrqpFUEkzegCOgUxlBD8izcoBYc&dib_tag=se&keywords=laptop&qid=1743100540&sprefix=laptop%2Caps%2C274&sr=8-164&xpid=wA2qvawD06ogv
Logitech H111 Wired On Ear Headphones With Mic Black,₹695,3.4,10,https://www.amazon.in/Logitech-H111-Stero-Headset-Black/dp/B00Y4ORQ46/ref=sr_1_165?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.RErx3V9_NA726zYDfD19Q7yhPk-Ng2if4MtJtaXmINgdLUYfVFR-4ycdHOSNmRfdqBOPrb3jbLvJ4Mu4LeGfxb0GEldxzxFbbCBeRJAKfJw1z-KZ3wHyUr4pQ3b137fTrzBf_R_HPq8BiIHBTUUtyberpYXP9mV55iCfkxvkchbdGY7sYXekaUOwJQC8fjBR9QK6NopfYxCHrqH7Zrv-y6683Tno7YMZqo22HCtYU5Q.M-50VM8v3fxadiOHnrqpFUEkzegCOgUxlBD8izcoBYc&dib_tag=se&keywords=laptop&qid=1743100540&sprefix=laptop%2Caps%2C274&sr=8-165&xpid=wA2qvawD06ogv
"Acer Aspire 3D 15 SpatialLabs Edition Gaming Laptop Intel Core i5-13420H Processor (16GB/512GB/NVIDIA RTX2050/Win11Home) A3D15-71GM, 39.6 cm(15.6"") UHD 3840 x 2160 IPS Display, Obsidian Black, 2.32KG","₹1,49,990",3.4,156,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTM0MTc0NTc3MDAzNzI5OjE3NDMxMDA1NDQ6c3BfYXRmX25leHQ6MzAwNDg3NTU5ODM4NTMyOjowOjo&url=%2FAcer-SpatialLabs-i5-13420H-Processor-A3D15-71GM%2Fdp%2FB0D8BPBZY1%2Fref%3Dsr_1_177_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.M5gewEqvehFGgdTTIzlUHWnQ82Wusge1HgMlbC9VNmjGjHj071QN20LucGBJIEps.5bIPsBaYWlXFGNfV640Ms7CBgrf0GSXOLiTWQEZ7ZXY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100544%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-177-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Dell 15 Thin & Light Laptop, Windows 11 Home, Intel Core i5-1235U Processor, 8GB RAM + 512GB SSD, 15.6"" FHD Window 11 + Mso '21, 15 Month Mcafee, Spill-Resistant Keyboard, Black, 1.66Kg","₹46,490",3.7,72,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTM0MTc0NTc3MDAzNzI5OjE3NDMxMDA1NDQ6c3BfYXRmX25leHQ6MzAwMTMyNzk1MzA2OTMyOjowOjo&url=%2FDell-i5-1235U-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0CSG4G18G%2Fref%3Dsr_1_178_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.M5gewEqvehFGgdTTIzlUHWnQ82Wusge1HgMlbC9VNmjGjHj071QN20LucGBJIEps.5bIPsBaYWlXFGNfV640Ms7CBgrf0GSXOLiTWQEZ7ZXY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100544%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-178-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Chuwi FreeBook 13.5 Inch 2 in 1 Touchscreen Laptop,Flipped 360 Degree, Windows 11,Intel Core i3-1215U 12th gen, 46.2Wh, 12 GB RAM LPDDR4 512 GB SSD Expandable Upto 1 TB, Backlit Keyboard","₹29,990",3.7,41,https://www.amazon.in/Chuwi-FreeBook-Touchscreen-i3-1215U-Expandable/dp/B0B1M6XJBJ/ref=sr_1_179?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.M5gewEqvehFGgdTTIzlUHWnQ82Wusge1HgMlbC9VNmjGjHj071QN20LucGBJIEps.5bIPsBaYWlXFGNfV640Ms7CBgrf0GSXOLiTWQEZ7ZXY&dib_tag=se&keywords=laptop&qid=1743100544&sprefix=laptop%2Caps%2C274&sr=8-179&xpid=wA2qvawD06ogv
"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg","₹54,990",3.5,16,https://www.amazon.in/Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_180?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.M5gewEqvehFGgdTTIzlUHWnQ82Wusge1HgMlbC9VNmjGjHj071QN20LucGBJIEps.5bIPsBaYWlXFGNfV640Ms7CBgrf0GSXOLiTWQEZ7ZXY&dib_tag=se&keywords=laptop&qid=1743100544&sprefix=laptop%2Caps%2C274&sr=8-180&xpid=wA2qvawD06ogv
"Dell Inspiron 5440 Laptop, i5-1334U Processor, 16GB DDR5 + 1TB SSD, 14"" FHD+AG NonTouch 250nits WVA Display w/Comfortview Support, Backlit KB + FPR, Win11 + MSO'21 + 15 Month McAfee, Ice Blue, 1.54kg","₹64,999",N/A,N/A,https://www.amazon.in/Dell-Inspiron-i5-1334U-Processor-Comfortview/dp/B0DN6DBL7Z/ref=sr_1_181?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.M5gewEqvehFGgdTTIzlUHWnQ82Wusge1HgMlbC9VNmjGjHj071QN20LucGBJIEps.5bIPsBaYWlXFGNfV640Ms7CBgrf0GSXOLiTWQEZ7ZXY&dib_tag=se&keywords=laptop&qid=1743100544&sprefix=laptop%2Caps%2C274&sr=8-181&xpid=wA2qvawD06ogv
"Acer Aspire 3D 15 SpatialLabs Edition Gaming Laptop Intel Core i5-13420H Processor (16GB/512GB/NVIDIA RTX2050/Win11Home) A3D15-71GM, 39.6 cm(15.6"") UHD 3840 x 2160 IPS Display, Obsidian Black, 2.32KG","₹1,49,990",3.8,91,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODUzNDAyOTkwMTMzMDc1OjE3NDMxMDA1NDY6c3BfYXRmX25leHQ6MzAwNDg3NTU5ODM4NTMyOjowOjo&url=%2FAcer-SpatialLabs-i5-13420H-Processor-A3D15-71GM%2Fdp%2FB0D8BPBZY1%2Fref%3Dsr_1_193_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.ohxLu7YT1X6O6H1-GUbngkN8YYqUyr6tXJscHyyTL7bGjHj071QN20LucGBJIEps.93UlEIveZGYzZp_9X7oyZu8MgWOsRUjR4dq7FdxCLRk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100546%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-193-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250nits, Standard Keyboard, Windows 11+MSO'24 & 15 Month McAfee, Silver,1.62kg","₹37,490",4.0,534,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODUzNDAyOTkwMTMzMDc1OjE3NDMxMDA1NDY6c3BfYXRmX25leHQ6MzAwNDU3ODA5OTM2OTMyOjowOjo&url=%2FDell-Inspiron-3530-i3-1305U-Processor%2Fdp%2FB0DSFRYRQY%2Fref%3Dsr_1_194_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.ohxLu7YT1X6O6H1-GUbngkN8YYqUyr6tXJscHyyTL7bGjHj071QN20LucGBJIEps.93UlEIveZGYzZp_9X7oyZu8MgWOsRUjR4dq7FdxCLRk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100546%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-194-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP Victus, 12th Gen Intel Core i5-12450H, NVIDIA RTX 2050, 16GB DDR4, 512GB SSD (Win11, Office21, Blue, 2.3kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm) Gaming Laptop, Enhanced Cooling, fa1227TX/fa1314TX","₹62,990",3.9,99,https://www.amazon.in/HP-i5-12450H-15-6-inch-Response-fa1373TX/dp/B0D2DDJ6PJ/ref=sr_1_195?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.ohxLu7YT1X6O6H1-GUbngkN8YYqUyr6tXJscHyyTL7bGjHj071QN20LucGBJIEps.93UlEIveZGYzZp_9X7oyZu8MgWOsRUjR4dq7FdxCLRk&dib_tag=se&keywords=laptop&qid=1743100546&sprefix=laptop%2Caps%2C274&sr=8-195&xpid=wA2qvawD06ogv
"HP Victus, 13th Gen Intel Core i5-13420H, NVIDIA RTX 2050, 16GB DDR4, 1TB SSD (Win11, Office21, Silver, 2.3kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm) Flicker-free Gaming Laptop, Enhanced Cooling, fa1307tx","₹69,990",2.5,4,https://www.amazon.in/HP-i5-13420H-15-6-inch-Speakers-fa1307TX/dp/B0D2LG3DRJ/ref=sr_1_196?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.ohxLu7YT1X6O6H1-GUbngkN8YYqUyr6tXJscHyyTL7bGjHj071QN20LucGBJIEps.93UlEIveZGYzZp_9X7oyZu8MgWOsRUjR4dq7FdxCLRk&dib_tag=se&keywords=laptop&qid=1743100546&sprefix=laptop%2Caps%2C274&sr=8-196&xpid=wA2qvawD06ogv
"HP Laptop 245 G9 (2024), AMD Ryzen 3 3250U Dual Core - (16GB/512GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/14 (35.56cm)/Silver/1.47 kg/MS Office 2021","₹28,990",3.7,277,https://www.amazon.in/HP-Laptop-245-G9-Ryzen/dp/B0DJCZB7QS/ref=sr_1_197?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.ohxLu7YT1X6O6H1-GUbngkN8YYqUyr6tXJscHyyTL7Y3ovBHx-rJgY7e_0-wOVq0V4VDeAOQkLH214fyP3vfR3Y6uGKpEfMLGPSUxZjKcZRW9AFgxOJ8WqAzjomutaeFuxhjgL9mFdX-uQaDhFxioHB-CsK1su3rIzMiK50ohpWgIkMpMJO9XrIWgxWpw0hU5-QY1W9qXvGCkaQwDvfKd5WS6FG7NMNNMOm9WRcU7Ko.XSWIhIfqlmWDJ2mmxZWAjH4Mai6TLhtd9WJIuOnVw94&dib_tag=se&keywords=laptop&qid=1743100546&sprefix=laptop%2Caps%2C274&sr=8-197&xpid=wA2qvawD06ogv
"Acer Aspire 3D 15 SpatialLabs Edition Gaming Laptop Intel Core i5-13420H Processor (16GB/512GB/NVIDIA RTX2050/Win11Home) A3D15-71GM, 39.6 cm(15.6"") UHD 3840 x 2160 IPS Display, Obsidian Black, 2.32KG","₹1,49,990",4.0,"1,109",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzEwOTU3OTA1MTA3Nzg1OjE3NDMxMDA1NTA6c3BfYXRmX25leHQ6MzAwNDg3NTU5ODM4NTMyOjowOjo&url=%2FAcer-SpatialLabs-i5-13420H-Processor-A3D15-71GM%2Fdp%2FB0D8BPBZY1%2Fref%3Dsr_1_209_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.Q1S_y8CreIwNJFWE7l22v9xG3NVv7qAh4bgTME9XmyrGjHj071QN20LucGBJIEps.321Yz7gyl_BokSB86Kki-xPEkk-6QExp8PY_TwnejRQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100549%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-209-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Acer [Smartchoice Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","₹26,990",4.5,382,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzEwOTU3OTA1MTA3Nzg1OjE3NDMxMDA1NTA6c3BfYXRmX25leHQ6MzAwMTkzOTA5Njk3MDMyOjowOjo&url=%2FAcer-Smartchoice-Premium-Windows-AL15-41%2Fdp%2FB0CWTSF1TK%2Fref%3Dsr_1_210_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.Q1S_y8CreIwNJFWE7l22v9xG3NVv7qAh4bgTME9XmyrGjHj071QN20LucGBJIEps.321Yz7gyl_BokSB86Kki-xPEkk-6QExp8PY_TwnejRQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100549%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-210-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Primebook 4G, 2024(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/64GB eMMC Storage, Black)","₹50,690",3.9,486,https://www.amazon.in/Primebook-Android-Based-MediaTek-MT8788/dp/B0D1Y3MVGL/ref=sr_1_211?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.Q1S_y8CreIwNJFWE7l22v9xG3NVv7qAh4bgTME9XmyrGjHj071QN20LucGBJIEps.321Yz7gyl_BokSB86Kki-xPEkk-6QExp8PY_TwnejRQ&dib_tag=se&keywords=laptop&qid=1743100549&sprefix=laptop%2Caps%2C274&sr=8-211&xpid=wA2qvawD06ogv
"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD IPS, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0073IN, 1Yr ADP Free, Thin & Light Laptop","₹48,999",4.1,279,https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Windows-83EQ0073IN/dp/B0DRNSHRKK/ref=sr_1_212?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.Q1S_y8CreIwNJFWE7l22v9xG3NVv7qAh4bgTME9XmyrGjHj071QN20LucGBJIEps.321Yz7gyl_BokSB86Kki-xPEkk-6QExp8PY_TwnejRQ&dib_tag=se&keywords=laptop&qid=1743100549&sprefix=laptop%2Caps%2C274&sr=8-212&xpid=wA2qvawD06ogv
"HP Laptop 15s, 11th Gen Intel Core i5-1155G7, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), fr4001TU",N/A,N/A,44,https://www.amazon.in/HP-i5-1155G7-15-6-inch-Graphics-fr4001TU/dp/B0C3RDM59N/ref=sr_1_213?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.Q1S_y8CreIwNJFWE7l22v9xG3NVv7qAh4bgTME9XmyrGjHj071QN20LucGBJIEps.321Yz7gyl_BokSB86Kki-xPEkk-6QExp8PY_TwnejRQ&dib_tag=se&keywords=laptop&qid=1743100549&sprefix=laptop%2Caps%2C274&sr=8-213&xpid=wA2qvawD06ogv
"Acer Aspire 3D 15 SpatialLabs Edition Gaming Laptop Intel Core i5-13420H Processor (16GB/512GB/NVIDIA RTX2050/Win11Home) A3D15-71GM, 39.6 cm(15.6"") UHD 3840 x 2160 IPS Display, Obsidian Black, 2.32KG","₹1,49,990",2.5,4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Mjk5MDYyMTE0NTcyMTY0OjE3NDMxMDA1NTI6c3BfYXRmX25leHQ6MzAwNDg3NTU5ODM4NTMyOjowOjo&url=%2FAcer-SpatialLabs-i5-13420H-Processor-A3D15-71GM%2Fdp%2FB0D8BPBZY1%2Fref%3Dsr_1_225_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.1RAyYIGfjuWXsU2aoqljhE84Yk7yEr3PEk3pUvm6EoXGjHj071QN20LucGBJIEps.3KRTOogigX3c-Mc89H246zW9ZpE79HLYSReL6ybQPvk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100552%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-225-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"ASUS ROG Zephyrus G16, Gaming Laptop, Intel Core Ultra 9 185H, Built-in AI, NVIDIA GeForce RTX 4070,16"" 2.5K QHD+ (40.64cm) 240Hz (32GB/1TB SSD/Win 11/Office 2021/Grey/1.85 kg), GU605MI-QP253WS","₹2,09,990",3.8,14,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Mjk5MDYyMTE0NTcyMTY0OjE3NDMxMDA1NTI6c3BfYXRmX25leHQ6MzAwNDk4OTk1MDY3NTMyOjowOjo&url=%2FASUS-Zephyrus-GeForce-40-64cm-GU605MI-QP253WS%2Fdp%2FB0D25W99M1%2Fref%3Dsr_1_226_sspa%3Fcrid%3DW4U3VV61SVAS%26dib%3DeyJ2IjoiMSJ9.1RAyYIGfjuWXsU2aoqljhE84Yk7yEr3PEk3pUvm6EoXGjHj071QN20LucGBJIEps.3KRTOogigX3c-Mc89H246zW9ZpE79HLYSReL6ybQPvk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1743100552%26sprefix%3Dlaptop%252Caps%252C274%26sr%3D8-226-spons%26xpid%3DwA2qvawD06ogv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo V15 G4 2024 Smart Laptop, AMD Ryzen 5 7520U 15.6 inch FHD Display, AMD Graphics, 8 GB DDR5 5500Mhz Ram, 512GB SSD NVMe, Windows 11, MS-Office, Dolby Audio, Arctic Grey, 1 Year Warranty","₹32,990",3.2,290,https://www.amazon.in/Lenovo-Graphics-LPDDR5-5500-11-MS-Office-Warranty/dp/B08BV4VMH9/ref=sr_1_227?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.1RAyYIGfjuWXsU2aoqljhE84Yk7yEr3PEk3pUvm6EoXGjHj071QN20LucGBJIEps.3KRTOogigX3c-Mc89H246zW9ZpE79HLYSReL6ybQPvk&dib_tag=se&keywords=laptop&qid=1743100552&sprefix=laptop%2Caps%2C274&sr=8-227&xpid=wA2qvawD06ogv
"ASUS Vivobook 16X, 16"" FHD+,44Hz 300nits, Intel Core i5-12500H Processor,(16GB RAM/512GB SSD/GeForce RTX 2050/Windows 11/MS Office 365 Basic(1Year)*/50WHr Battery/Cool Silver/1.8 Kg), K3605ZF-RP458WS","₹59,990",N/A,N/A,https://www.amazon.in/ASUS-Vivobook-i5-12500H-Processor-K3605ZF-RP458WS/dp/B0DS2DQD9L/ref=sr_1_228?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.1RAyYIGfjuWXsU2aoqljhE84Yk7yEr3PEk3pUvm6EoXGjHj071QN20LucGBJIEps.3KRTOogigX3c-Mc89H246zW9ZpE79HLYSReL6ybQPvk&dib_tag=se&keywords=laptop&qid=1743100552&sprefix=laptop%2Caps%2C274&sr=8-228&xpid=wA2qvawD06ogv
"Acer Extensa 15 Thin & Light Intel Processor Pentium Silver N5030 15.6 inches(39.6cm) Business Laptop (4GB RAM/1TB HDD/Windows 10 Home/Integrated Graphic Card/Black/1.9 Kg, EX215-31)","₹20,999",N/A,N/A,https://www.amazon.in/Acer-Processor-Business-Integrated-EX215-31/dp/B095BYNN8Z/ref=sr_1_229?crid=W4U3VV61SVAS&dib=eyJ2IjoiMSJ9.1RAyYIGfjuWXsU2aoqljhE84Yk7yEr3PEk3pUvm6EoXGjHj071QN20LucGBJIEps.3KRTOogigX3c-Mc89H246zW9ZpE79HLYSReL6ybQPvk&dib_tag=se&keywords=laptop&qid=1743100552&sprefix=laptop%2Caps%2C274&sr=8-229&xpid=wA2qvawD06ogv
